scenario,seed,model,true_att,att,ci_lower,ci_upper,bias,covered
parallel,52,SC-DI,0.0788428302662107,0.5956183553218349,0.0500000000001286,1.1000000000001435,0.5167755250556242,1
parallel,52,SDID,0.0788428302662107,-0.0150321326855749,-0.1275321326855765,0.0974678673144266,-0.0938749629517856,1
parallel,53,DiD,0.1060334344824073,0.1148320727364804,-0.0726679272635222,0.3023320727364831,0.008798638254073,1
parallel,53,SC-ADH,0.1060334344824073,0.0617383800641462,-0.0499999999998728,0.2000000000001307,-0.0442950544182611,1
parallel,53,SC-DI,0.1060334344824073,-0.0674750405280607,-0.6499999999998813,0.4750000000001346,-0.1735084750104681,1
parallel,53,SDID,0.1060334344824073,0.0792761934050255,-0.0207238065949758,0.1792761934050269,-0.0267572410773818,1
parallel,54,DiD,0.1025743076485726,0.0782571789607901,-0.1717428210392134,0.3282571789607936,-0.0243171286877825,1
parallel,54,SC-ADH,0.1025743076485726,0.1216053078345328,0.0250000000001282,0.2250000000001311,0.0190310001859601,1
parallel,54,SC-DI,0.1025743076485726,0.0049499494045186,-0.5249999999998796,0.5500000000001357,-0.0976243582440539,1
parallel,54,SDID,0.1025743076485726,0.1051586416705698,0.0301586416705688,0.1801586416705709,0.0025843340219972,1
parallel,55,DiD,0.1154274350523854,-0.0161021435432273,-0.1661021435432295,0.1338978564567747,-0.1315295785956127,1
parallel,55,SC-ADH,0.1154274350523854,0.0126378055568159,-0.1749999999998746,0.2000000000001307,-0.1027896294955694,1
parallel,55,SC-DI,0.1154274350523854,0.0769102412120301,-0.4499999999998785,0.6250000000001368,-0.0385171938403552,1
parallel,55,SDID,0.1154274350523854,-0.0132242067776287,-0.1257242067776303,0.0992757932223729,-0.1286516418300141,0
parallel,56,DiD,0.1106177990982154,0.1654844837457395,0.0279844837457375,0.3029844837457415,0.0548666846475241,1
parallel,56,SC-ADH,0.1106177990982154,0.2234661436536487,0.1250000000001296,0.3250000000001325,0.1128483445554332,0
parallel,56,SC-DI,0.1106177990982154,-0.2894881793765057,-1.24999999999989,0.6750000000001375,-0.4001059784747212,1
parallel,56,SDID,0.1106177990982154,0.1914750049882472,0.0914750049882457,0.2914750049882486,0.0808572058900317,1
parallel,57,DiD,0.1568617397236116,0.1076589872142257,-0.0923410127857771,0.3076589872142286,-0.0492027525093858,1
parallel,57,SC-ADH,0.1568617397236116,0.0836996178601363,-0.0499999999998728,0.3000000000001321,-0.0731621218634752,1
parallel,57,SC-DI,0.1568617397236116,-0.0159291994078065,-0.5999999999998806,0.5750000000001361,-0.1727909391314182,1
parallel,57,SDID,0.1568617397236116,0.0638094205956572,-0.1111905794043452,0.2388094205956596,-0.0930523191279544,1
